name1;name2;weight;Source;Target
#debate;#AmericaFirst;1.081431223;63;15
#Trump2016;#VoteTrumpWI;1.079814186;314;359
#Debate;#ISIS;1.079330815;63;145
#ISIS;#Debate;1.079330815;145;63
#MakeAmericaGreatAgain;#Donald;1.077155763;173;80
#VoteTrumpMI;#Trump2016;1.076391595;352;314
#Trump2016;#trump;1.076190321;314;313
#VoteTrumpSC;#MakeAmericaGreatAgain;1.075880349;357;173
#DemsInPHL;#MakeAmericaGreatAgain;1.075527745;75;173
#GOPinCLE;#RNCinCLE;1.071811361;116;257
#MAGA;#DNC;1.067185789;172;79
#APAHM;#MakeAmericaGreatAgain;1.064395955;17;173
#AmericaFIRST;#Trump2016;1.064395955;15;314
#AmericaFIRST;#MakeAmericaGreatAgain;1.064395955;15;173
#debatenight;#slipping;1.064354542;64;280
#debatenight;#Polls;1.064354542;64;247
#LoveTrumpsHate;#NationalVoterRegistrationDay;1.064234356;158;205
#MakeAmericaGreatAgain;#DemsInPHL;1.062835156;173;75
#debatenight;#SheWon;1.059772217;64;279
#AmericanSamoa;#Brussels;1.05764146;17;30
#Brussels;#ArizonaPrimary;1.05764146;30;19
#Brussels;#UtahCaucus;1.05764146;30;345
#Brussels;#UTCaucus;1.05764146;30;346
#Brussels;#AmericanSamoa;1.05764146;30;17
#Brussels;#AZPrimary;1.05764146;30;22
#Brussels;#VoteTrump;1.05764146;30;348
#MAGA;#YouthDay;1.054931483;172;429
#Trump2016;#Mediafraud;1.05219886;314;189
#CrookedHillary;#ImWithYou;1.043053664;54;133
#imwithher;#MAGA;1.041124414;133;172
#CripTheVote;#MAGA;1.041124414;53;172
#ADA;#MAGA;1.041124414;5;172
#ImWithYou;#iRegistered;1.0366724;133;145
#VoterRegistrationDay;#ImWithYou;1.03626943;347;133
#NoMoreSilence;#EndGunViolence;1.03619533;231;89
#NoMoreSilence;#DisarmHate;1.03619533;231;77
#AmericaFirst;#iRegistered;1.034740233;15;145
#MakeAmericaGreatAgain;#1;1.030555741;173;1
#Olmstead;#NotOneMore;1.029336078;237;232
#NotOneMore;#Olmstead;1.029336078;232;237
#Trump2016;#FoxNews;1.022806026;314;105
#RestoreTheVRA;#DemConvention;1.022198312;251;69
#Trump2016;#Utah;1.020889125;314;343
#ImWithHer;#RollCallVote;1.018197214;133;268
#LoveTrumpsHate;#DemConvention;1.017563111;158;69
#MakeAmericaGreatAgain;#AZ;1.011988953;173;22
#MakeAmericaGreatAgain;#UT;1.011988953;173;340
#VoteTrump;#MAKEAMERICAGREATAGAIN;1.007935116;348;173
#APAHM;#INPrimary;1.002506266;17;135
#APAHM;#Trump2016;1.002506266;17;314
#TrumpPence2016;#TrumpYourself;1.001622073;326;331
#ImWithYou;#1;0.998216786;133;1
#ImWithYou;#StrongerTogether;0.997806634;133;292
#MakeAmericaGreatAgain;#NHPrimary;0.994376923;173;228
#NationalVoterRegistrationDay;#1;0.992808027;205;1
#VoteTrump;#Hannity;0.991002364;348;118
#VoteTrumpNY;#MakeAmericaGreatAgain;0.985029742;356;173
#VoteTrumpNY;#primary;0.984643047;356;247
#VoteTrumpNY;#presidenttrump;0.984643047;356;247
#debatenight;#TrumpWon;0.984341186;64;330
#debatenight;#1;0.984341186;64;1
#Trump2016;#TrumpCountry;0.983959684;314;318
#Trump2016;#Mormon;0.983959684;314;198
#Trump2016;#UtahPrimary;0.983959684;314;346
#Trump2016;#Utah4Trump;0.983959684;314;344
#PrimaryDay;#POTUS;0.982963468;248;247
#MakeAmericaGreatAgain;#voteTrump;0.982401957;173;348
#TrumpTrain;#MAGA;0.979495509;328;172
#NoLoyalty;#Trump2016;0.9765625;230;314
#FITN;#GOPDebate;0.97551248;95;112
#AmericaFirst;#Debate;0.974745238;15;63
#ImWithHer;#Debates2016;0.974704348;133;65
#ImWithHer;#Benghazi;0.974655204;133;23
#Trump2016;#TedCruz;0.973296512;314;306
#AmericaFirst;#1;0.972664968;15;1
#TeamTrump;#Trump2016;0.971306703;303;314
#DemsinPhilly;#DemConvention;0.969563971;75;69
#Benghazi;#ImWithHer;0.969461949;23;133
#primary;#VoteTrumpNY;0.968523002;247;356
#primary;#MakeAmericaGreatAgain;0.968523002;247;173
#presidenttrump;#VoteTrumpNY;0.968523002;247;356
#presidenttrump;#MakeAmericaGreatAgain;0.968523002;247;173
#VoteTrumpNY;#Trump2016;0.968523002;356;314
#DemConvention;#RestoreTheVRA;0.966938117;69;251
#YouthDay;#MAGA;0.966650556;429;172
#Trump2016;#MaryBrigidMcManamon;0.966625447;314;173
#Trump2016;#CommonLaw;0.966107597;314;51
#Trump2016;#NaturalBorn;0.966107597;314;206
#Trump2016;#Cruz;0.96570417;314;55
#Trump2016;#ShesWithUs;0.963909431;314;278
#Trump2016;#laurencetribe;0.961628896;314;156
#Trump2016;#LaurenceTribe;0.961206039;314;156
#Trump2016;#LittleMarco;0.960362697;314;158
#MakeAmericaGreatAgain;#VotersSpeak;0.955399967;173;347
#VoteTrump;#ICYMI;0.95290842;348;133
#DebateNight;#VoterRegistrationDay;0.951128986;64;347
#DebateNight;#MakeAmericaGreatAgain;0.951128986;64;173
#Debate;#Benghazi;0.948766603;63;23
#Benghazi;#Debate;0.948766603;23;63
#MakeAmericaGreatAgain;#GOPdebate;0.943119244;173;112
#SallyRideDay;#Trump2016;0.939849624;270;314
#SuperTuesday;#GOPDebate;0.935859775;295;112
#TeamTrump;#MakeAmericaGreatAgain;0.934913485;303;173
#ImWithYou;#Debates2016;0.933345859;133;65
#DemsinPHL;#MAGA;0.933271115;75;172
#DemsinPHL;#TrumpPence16;0.933271115;75;325
#TitleIX;#imwithyou;0.931966449;312;133
#imwithyou;#TitleIX;0.931966449;133;312
#MAKEAMERICAGREATAGAIN;#VoteTrump;0.930398696;173;348
#RNCinCLE;#HillaryKaine2016;0.930398497;257;118
#GOPDebate;#FITN;0.922482441;112;95
#1;#Trump2016;0.922055946;1;314
#MakeAmericaGreatAgain;#Utah;0.918382363;173;343
#MakeAmericaGreatAgain;#Obamacare;0.913887993;173;236
#Hannity;#VoteTrump;0.912041373;118;348
#MAGA;#CrookedHillary;0.910850718;172;54
#AmericaFirst;#TrumpWon;0.910628715;15;330
#CrookedHillary;#ImWithHer;0.907236339;54;133
#DemConvention;#ImWithYou;0.905696198;69;133
#MakeAmericaGreatAgain;#SouthCarolinaPrimary;0.903220704;173;283
#Trump2016;#Ford;0.902486905;314;103
#Trump2016;#Carrier;0.902486905;314;39
#Trump2016;#Jobs;0.902486905;314;147
#Trump2016;#Mexico;0.902486905;314;193
#MakeAmericaGreatAgain;#TrumpCountry;0.901522942;173;318
#MakeAmericaGreatAgain;#Mormon;0.901522942;173;198
#MakeAmericaGreatAgain;#UtahPrimary;0.901522942;173;346
#MakeAmericaGreatAgain;#Utah4Trump;0.901522942;173;344
#Trump2016;#RobotRubio;0.900385653;314;266
#FAIL;#SuperTuesday;0.898069151;94;295
#FAIL;#MakeAmericaGreatAgain;0.898069151;94;173
#Politician;#SuperTuesday;0.898069151;246;295
#Politician;#MakeAmericaGreatAgain;0.898069151;246;173
#VoteTrumpNY;#NYPrimary;0.897367787;356;232
#VoteTrump;#WattersWorld;0.896386447;348;363
#Trump2016;#UAW;0.886840102;314;335
#WomanCard;#HillaryOnCNN;0.882567926;429;118
#MakeAmericaGreatAgain;#Hannity;0.882304148;173;118
#Trump2016;#GoldenGlobe;0.881972588;314;108
#TrumpWon;#NationalVoterRegistrationDay;0.878392644;330;205
#MakeAmericaGreatAgain;#MakeAmericaSafeAgain;0.876139834;173;173
#Trump2016;#HistoryMade;0.871591546;314;129
#DemocraticSitIn;#TitleIX;0.870700914;71;312
#TitleIX;#DemocraticSitIn;0.870700914;312;71
#CNN;#Trump2016;0.870700914;46;314
#CNN;#SuperTuesday;0.870700914;46;295
#CNN;#MakeAmericaGreatAgain;0.870700914;46;173
#Trump2016;#Hannity;0.87032437;314;118
#FITN;#VotersSpeak;0.869829333;95;347
#Trump;#WomanCard;0.869750549;313;429
#TrumpNV;#NevadaCaucus;0.868432479;324;219
#TrumpNV;#VoteTrumpNV;0.868432479;324;355
#ImWithHer;#ISIS;0.868006261;133;145
#WIPrimary;#JohnRyder;0.8656133;428;148
#AmericaFirst;#UNGA;0.865591759;15;336
#ISIS;#ImWithHer;0.86281277;145;133
#MakeAmericaGreatAgain;#CruzFraud;0.862046808;173;56
#Trump2016;#EauClaire;0.855762705;314;85
#Trump2016;#Racine;0.855762705;314;251
#Trump2016;#Wausau;0.855762705;314;363
#Trump2016;#MAKEAMERICAGREATAGAIN;0.853595302;314;173
#TrumpPence16;#TrumpTrain;0.853169309;325;328
#Trump2016;#DonaldTrump;0.852589979;314;81
#VoteTrump;#ImWithYou;0.850402897;348;133
#CrookedHillary;#WomensEqualityDay;0.848408604;54;429
#LoneStarState;#Trump2016;0.846381718;158;314
#Trump2016;#primary;0.844443315;314;247
#Trump2016;#presidenttrump;0.844443315;314;247
#LoveTrumpsHate;#MAGA;0.840431289;158;172
#Trump2016;#LyingTed;0.83959803;314;171
#DNC;#MAGA;0.838574423;79;172
#MakeAmericaGreatAgain;#trump2016;0.836413057;173;314
#Trump2016;#RogerStone;0.835016838;314;267
#Trump2016;#KenLangone;0.831394214;314;153
#Trump2016;#NeilCavuto;0.831394214;314;217
#Trump2016;#Fox;0.831394214;314;104
#Debates2016;#TrumpWon;0.83046042;65;330
#VoteTrump;#RNC;0.82873574;348;254
#Ted;#SouthCarolina;0.826787929;305;282
#SouthCarolina;#Ted;0.826787929;282;305
#Trump2016;#AmericaGreatAgain;0.826687688;314;16
#WeMadeHistory;#DemConvention;0.826585385;364;69
#RNCinCLE;#ImWithHer;0.826452003;257;133
#NoBillNoBreak;#GIBill;0.825505988;229;107
#NoBillNoBreak;#veterans;0.825505988;229;346
#MAGA;#KhizrKhan;0.823007134;172;155
#MakeAmericaGreatAgain;#UNGA;0.822574793;173;336
#Trump2016;#BikersForTrump;0.821295894;314;24
#Trump2016;#NeverCruz;0.821265329;314;220
#MakeAmericaGreatAgain;#LoveTrumpsHate;0.821233066;173;158
#Trump2016;#Excellent;0.82030861;314;93
#TrumpPence16;#WHD;0.819614999;325;367
#TrumpWon;#AmericaFirst;0.817024481;330;15
#TrumpWon;#ImWithYou;0.817024481;330;133
#RNCinCLE;#ClintonKaine;0.814611248;257;46
#TBT;#Trump2016;0.813292922;296;314
#Trump2016;#With_Cruz_you_lose;0.812669223;314;428
#Trump2016;#makeamericagreatagain;0.812634197;314;173
#Trump2016;#WeAreBernie;0.812634197;314;364
#Trump2016;#WeWantTrump;0.812634197;314;364
#Trump2016;#RepMikeKelly;0.811349368;314;251
#VoteTrump;#SouthCarolina;0.811311396;348;282
#AmericaFirst;#TheTonightShow;0.80989254;15;311
#AmericaFirst;#TheDonald;0.80989254;15;310
#AmericaFirst;#JimmyFallon;0.80989254;15;146
#ImWithYou;#TrumpWon;0.809201207;133;330
#FITN;#SB50;0.807743582;95;271
#FITN;#SuperBowlSunday;0.807743582;95;293
#Trump2016;#OnTheRecord;0.806325401;314;238
#Trump2016;#MichaelBrown;0.803053086;314;194
#Trump2016;#MothersoftheMovement;0.803053086;314;201
#Trump2016;#ChangeAgents;0.803053086;314;41
#MakeAmericaGreatAgain;#WomanCard;0.802935544;173;429
#GOPDebate;#SuperTuesday;0.802164284;112;295
#debatenight;#NationalVoterRegistrationDay;0.80204487;64;205
#Debate;#TPP;0.801603206;63;312
#TPP;#Debate;0.801603206;312;63
#LaborDay;#AmericaFirst;0.800640512;155;15
#NHPrimary;#MakeAmericaGreatAgain;0.799946698;228;173
#PAPrimary;#EstoyConElla;0.796457312;243;92
#iRegistered;#AmericaFirst;0.793335978;145;15
#iRegistered;#ImWithYou;0.793335978;145;133
#EstoyConElla;#MakeAmericaGreatAgain;0.792865888;92;173
#Trump2016;#StopGunViolence;0.783358769;314;290
#Trump2016;#Trump4Vets;0.78119431;314;317
#Trump2016;#VoteTrumpNH;0.780958236;314;354
#Brussels;#Trump2016;0.780335544;30;314
#Brussels;#MakeAmericaGreatAgain;0.780335544;30;173
#Trump2016;#NASCAR;0.780248187;314;205
#DemsInPHL;#DemsinPHL;0.780160376;75;75
#Debates2016;#slipping;0.780113904;65;280
#Debates2016;#Polls;0.780113904;65;247
#Trump2016;#2A;0.778982233;314;3
#DemsinPhilly;#Pulse;0.778530376;75;250
#DemsinPhilly;#LGBT;0.778530376;75;158
#DemConvention;#DemsInPHL;0.778251924;69;75
#MakeAmericaGreatAgain;#NHPolitics;0.777882781;173;228
#trump2016;#VoteTrumpIL;0.776798162;314;350
#ICYMI;#VoteTrumpIL;0.77661709;133;350
#VoteTrumpIL;#ICYMI;0.775494378;350;133
#VoteTrumpIL;#trump2016;0.775494378;350;314
#StandWithLouisiana;#WheresHillary;0.774293457;286;383
#WheresHillary;#StandWithLouisiana;0.774293457;383;286
#ImWithHer;#DemsinPhilly;0.773166976;133;75
#AmericaFirst;#TPP;0.773076915;15;312
#VoteTrump;#1;0.772407536;348;1
#FightForFamilies;#NYPrimary;0.771511235;94;232
#ImWithHer;#ImWithYou;0.771325991;133;133
#LGBT;#DemsinPhilly;0.770516076;158;75
#Trump2016;#SaveElephants;0.770069712;314;270
#IowaCaucus;#Trump2016;0.769340108;144;314
#GOPDebate;#LoneStarState;0.767556887;112;158
#NYPrimary;#ICYMI;0.763577227;232;133
#LGBT;#DNCinPHL;0.763009236;158;79
#VoteTrump;#IACaucus;0.759920477;348;131
#RNCinCLE;#VirWINia;0.757608309;257;347
#NeverHillary;#TrumpPence16;0.757365323;223;325
#Trump2016;#WORK;0.757246981;314;429
#debatenight;#iRegistered;0.757022315;64;145
#SouthCarolina;#VoteTrump;0.756143667;282;348
#MAGA;#WeTrumpHate;0.755694944;172;364
#EstoyConElla;#VoteTrump;0.755442628;92;348
#Trump2016;#WattersWorld;0.753656841;314;363
#Utah;#TrumpCountry;0.753295669;343;318
#Utah;#Mormon;0.753295669;343;198
#Utah;#UtahPrimary;0.753295669;343;346
#Utah;#Utah4Trump;0.753295669;343;344
#MakeAmericaGreatAgain;#MorningJoe;0.752042522;173;199
#Pulse;#DemsinPhilly;0.751879699;250;75
#Pulse;#DNCinPHL;0.751879699;250;79
#DNCinPHL;#Pulse;0.751879699;79;250
#DNCinPHL;#LGBT;0.751879699;79;158
#NoBillNoBreak;#SCOTUS;0.751768502;229;277
#Donald;#Trump2016;0.751314801;80;314
#Donald;#MakeAmericaGreatAgain;0.751314801;80;173
#GOPDebate;#NHPrimary;0.750582455;112;228
#VotersSpeak;#FITN;0.750187547;347;95
#iVoted;#Trump2016;0.747663551;145;314
#iVoted;#MakeAmericaGreatAgain;0.747663551;145;173
#MakeAmericaGreatAgain;#fairandbalancedmyass;0.747063655;173;94
#NeverTrump;#GOPDebate;0.745216057;224;112
#Debates2016;#1;0.743874792;65;1
#AmericaFirst;#MyTeacherIsWeird;0.742299091;15;202
#AmericaFirst;#FallonTonight;0.742299091;15;94
#VoteTrump;#FAIL;0.740700408;348;94
#VoteTrump;#Politician;0.740700408;348;246
#DemsinPhilly;#ImWithHer;0.739465197;75;133
#MakeAmericaGreatAgain;#VoteTrumpNH;0.739352339;173;354
#LoneStarState;#GOPDebate;0.738825268;158;112
#1;#SheWon;0.737386582;1;279
#IACaucus;#GOPdebate;0.736792926;131;112
#ImWithYou;#LESM;0.735305349;133;157
#Trump2016;#NewHampshire;0.734873877;314;226
#Trump2016;#ROGERAILES;0.734054449;314;266
#Trump2016;#MichaelMoore;0.734054449;314;195
#debatenight;#TrumpTrain;0.733853515;64;328
#FITN;#NewYorkValues;0.732893844;95;228
#FITN;#NewYork;0.732893844;95;227
#FITN;#Jonas;0.732893844;95;149
#RNC;#VoteTrump;0.732332479;254;348
#WHD;#TrumpPence16;0.729394602;367;325
#NYPrimary;#FightForFamilies;0.729120033;232;94
#GOPDebate;#IACaucus;0.728273001;112;131
#Trump2016;#FNS;0.726419182;314;102
#fairandbalancedmyass;#SouthCarolina;0.724112962;94;282
#SouthCarolina;#fairandbalancedmyass;0.724112962;282;94
#ObamaCare;#SCPrimary;0.722693496;236;277
#ObamaCare;#VoteTrumpSC;0.721426413;236;357
#POTUS;#MakeAmericaGreatAgain;0.720331778;247;173
#NBCNewsForum;#CommanderInChiefForum;0.719759611;207;49
#Trump2016;#WHCD;0.719649933;314;366
#ImWithYou;#WORK;0.719408874;133;429
#Trump2016;#EndCommonCore;0.716616833;314;88
#Trump2016;#ObamaCare;0.715877795;314;236
#TrumpPence16;#RNCInCLE;0.715367326;325;257
#WomanCard;#MakeAmericaGreatAgain;0.714784985;429;173
#MakeAmericaGreatAgain;#Ted;0.713615242;173;305
#DisarmHate;#NoBillNoBreak;0.713472942;77;229
#POTUS;#VoteTrump;0.712027852;247;348
#ImWithYou;#DemConvention;0.711920835;133;69
#ICYMI;#VoteTrump;0.711275584;133;348
#Trump2016;#TrumpNV;0.707995332;314;324
#StrongerTogether;#DemsInPhilly;0.705364692;292;75
#RIPrimary;#EstoyConElla;0.704948265;253;92
#AmericaFirst;#TrumpDallas;0.704752724;15;319
#NBCNewsForum;#MAGA;0.702301017;207;172
#LoveTrumpsHate;#TrumpPence16;0.701077014;158;325
#LoveTrumpsHate;#Debates2016;0.697404687;158;65
#WOMEN4TRUMP;#Derp;0.696621386;429;76
#Derp;#WOMEN4TRUMP;0.696621386;76;429
#trump2016;#VoteTrumpMA;0.696230759;314;351
#ICYMI;#VoteTrumpMA;0.696049804;133;351
#VoteTrumpMA;#ICYMI;0.694927033;351;133
#VoteTrumpMA;#trump2016;0.694927033;351;314
#AmericaFirst;#WeTrumpHate;0.694519441;15;364
#Trump2016;#StopCommonCore;0.694211879;314;289
#MAGA;#TeamUSA;0.694072816;172;304
#MAGA;#OpeningCeremony;0.694072816;172;239
#MAGA;#Rio2016;0.694072816;172;251
#ImWithYou;#TrumpTrain;0.693834984;133;328
#LSSC;#EastVillage;0.693373624;159;84
#sitin;#NotOneMore;0.693312593;280;232
#EastVillage;#LSSC;0.693000693;84;159
#NoBillNoBreak;#MoreInCommon;0.691833728;229;197
#sitin;#NoBillNoBreak;0.691085003;280;229
#EndGunViolence;#NoBillNoBreak;0.691085003;89;229
#ActOnClimate;#MakeAmericaGreatAgain;0.690719649;4;173
#TheTonightShow;#AmericaFirst;0.689417442;311;15
#TheDonald;#AmericaFirst;0.689417442;310;15
#JimmyFallon;#AmericaFirst;0.689417442;146;15
#DemsInPHL;#DemConvention;0.68881345;75;69
#ImWithHer;#DNCinPHL;0.688438445;133;79
#IACaucus;#VoteTrump;0.688118921;131;348
#Trump2016;#GOP;0.688060962;314;109
#DemConvention;#TBT;0.686876602;69;296
#TrumpPence16;#TeamUSA;0.68339669;325;304
#TrumpPence16;#OpeningCeremony;0.68339669;325;239
#TrumpPence16;#Rio2016;0.68339669;325;251
#debate;#TrumpPence16;0.683366454;63;325
#DemsinPhilly;#MakeAmericaGreatAgain;0.683240134;75;173
#KhizrKhan;#MAGA;0.682360969;155;172
#Trump2016;#GO;0.680920691;314;108
#WeMadeHistory;#DemsinPHL;0.678849529;364;75
#sitin;#holdthefloor;0.677380261;280;129
#MakeAmericaGreatAgain;#NewHampshire;0.677267108;173;226
#Trump2016;#Arizona;0.677248408;314;18
#Trump2016;#2016;0.676791234;314;2
#Trump2016;#CBNNews;0.676791234;314;40
#ShesWithUs;#Trump2016;0.675904022;278;314
#debatenight;#StrongerTogether;0.67541532;64;292
#Trump2016;#NVcaucus;0.674939056;314;232
#debatenight;#LoveTrumpsHate;0.673983959;64;158
#Trump;#imwithyou;0.673737361;313;133
#StrongerTogether;#Debates2016;0.671022892;292;65
#IACaucus;#GOPDebate;0.670522114;131;112
#VoteTrumpMI;#MakeAmericaGreatAgain;0.669696441;352;173
#ImWithHer;#debate;0.669649763;133;63
#ImWithYou;#Trump2016;0.668134989;133;314
#VoteTrump;#NewYorkValues;0.66712323;348;228
#Trump2016;#womancard;0.66672664;314;429
#VoteTrumpNY;#NewYorkValues;0.664426328;356;228
#Clinton;#imwithyou;0.664010624;45;133
#imwithyou;#Trump;0.664010624;133;313
#imwithyou;#Clinton;0.664010624;133;45
#FITN;#IACaucus;0.663623277;95;131
#AmericaFirst;#WCS16;0.662567793;15;364
#DemsinPhilly;#enough;0.662004741;75;91
#StrongerTogether;#MAGA;0.660733959;292;172
#IowaCaucus;#MakeAmericaGreatAgain;0.657358457;144;173
#iRegistered;#Debates2016;0.657246139;145;65
#DemConvention;#WeMadeHistory;0.656076298;69;364
#TBT;#InternationalNursesDay;0.655248925;296;142
#MakeAmericaGreatAgain;#GO;0.653855866;173;108
#MakeAmericaGreatAgain;#VoteTrumpWI;0.652773086;173;359
#Trump2016;#AlwaysTrump;0.650823052;314;8
#StrongerTogether;#ImWithYou;0.650690768;292;133
#sitin;#goodtrouble;0.649396853;280;108
#WeMadeHistory;#MakeAmericaGreatAgain;0.649192538;364;173
#TrumpPence16;#RNCwithBernie;0.648643501;325;265
#MAGA;#Trump2016;0.648428731;172;314
#Trump2016;#KansasCaucus;0.647270303;314;152
#MakeAmericaGreatAgain;#RepMikeKelly;0.647204256;173;251
#Obamacare;#ImWithYou;0.646412605;236;133
#Trump;#DemocraticSitIn;0.642038441;313;71
#MakeAmericaGreatAgain;#StrongerTogether;0.639075911;173;292
#NoBillNoBreak;#Imwithyou;0.638303363;229;133
#NHPrimary;#GOPDebate;0.637413408;228;112
#Trump2016;#Iowa;0.637211346;314;143
#TrumpPence16;#RNCinCLE;0.637082998;325;257
#MakeAmericaGreatAgain;#SuperSaturday;0.636320103;173;294
#AmericaFirst;#makersandtakers;0.635609042;15;173
#enough;#DemsinPhilly;0.635525898;91;75
#enough;#DNCinPHL;0.635525898;91;79
#DNCinPHL;#enough;0.635525898;79;91
#DNCinPHL;#ImWithHer;0.635525898;79;133
#Trump2016;#ECONOMY;0.635331048;314;85
#Trump2016;#YUGE;0.634103555;314;429
#DemocraticSitIn;#Trump;0.632311097;71;313
#DemocraticSitIn;#Clinton;0.632311097;71;45
#Clinton;#DemocraticSitIn;0.632311097;45;71
#DisarmHate;#NoMoreSilence;0.632114125;77;231
#TrumpPence16;#NeverHillary;0.63173635;325;223
#ImWithHer;#CrookedHillary;0.631620696;133;54
#MakeAmericaGreatAgain;#GoldenGlobe;0.631229479;173;108
#DisarmHate;#gunviolence;0.63116052;77;118
#DisarmHate;#AsLongAsItTakes;0.63116052;77;22
#Trump2016;#NAACP107;0.628583534;314;203
#NeverTrump;#Donald;0.627099702;224;80
#trump2016;#VoteTrumpNC;0.627085892;314;353
#ICYMI;#VoteTrumpNC;0.626905062;133;353
#Donald;#NeverTrump;0.62676277;80;224
#VoteTrumpNC;#ICYMI;0.625782228;353;133
#VoteTrumpNC;#trump2016;0.625782228;353;314
#AmericaFirst;#Enjoy;0.625240546;15;90
#VoteTrumpNV;#VoteTrumpVT;0.624901167;355;358
#DemsinPhilly;#StopGunViolence;0.623780132;75;290
#MakeAmericaGreatAgain;#RNCwithBernie;0.623610771;173;265
#MyTeacherIsWeird;#AmericaFirst;0.621697233;202;15
#FallonTonight;#AmericaFirst;0.621697233;94;15
#Trump2016;#Women4Ttump;0.620167619;314;429
#VoteTrump;#INPrimary;0.620140145;348;135
#DNCinPHL;#MakeAmericaGreatAgain;0.619195046;79;173
#GIBill;#MoreInCommon;0.619003405;107;197
#veterans;#MoreInCommon;0.619003405;346;197
#MoreInCommon;#GIBill;0.619003405;197;107
#MoreInCommon;#veterans;0.619003405;197;346
#TrumpTrain;#TrumpPence16;0.613726089;328;325
#NHPrimary;#SB50;0.613049926;228;271
#NHPrimary;#SuperBowlSunday;0.613049926;228;293
#IranDeal;#JuntosSePuede;0.611995104;145;151
#JuntosSePuede;#IranDeal;0.611995104;151;145
#FITN;#TrumpTrain;0.610833933;95;328
#Enjoy;#ImWithYou;0.609942056;90;133
#gunviolence;#EndGunViolence;0.609756098;118;89
#gunviolence;#DisarmHate;0.609756098;118;77
#AsLongAsItTakes;#EndGunViolence;0.609756098;22;89
#AsLongAsItTakes;#DisarmHate;0.609756098;22;77
#sitin;#gunviolence;0.609756098;280;118
#sitin;#AsLongAsItTakes;0.609756098;280;22
#sitin;#EndGunViolence;0.609756098;280;89
#sitin;#DisarmHate;0.609756098;280;77
#sitin;#NoMoreSilence;0.609756098;280;231
#EndGunViolence;#gunviolence;0.609756098;89;118
#EndGunViolence;#AsLongAsItTakes;0.609756098;89;22
#EndGunViolence;#NoMoreSilence;0.609756098;89;231
#VoteTrumpNV;#VoteTrumpMI;0.609734473;355;352
#MakeAmericaGreatAgain;#SaveElephants;0.609678911;173;270
#CrookedHillary;#MAGA;0.606970015;54;172
#ImWithYou;#IranDeal;0.606671861;133;145
#Trump2016;#LoveTrumpsHate;0.605635435;314;158
#EstoyConElla;#PAPrimary;0.603014112;92;243
#VoteTrumpNV;#VoteTrumpNC;0.602558418;355;353
#GOPConvention;#RNCINCLE;0.6024412;110;257
#TrumpPence16;#Enjoy;0.599639481;325;90
#RNCwithBernie;#TrumpPence16;0.598444045;265;325
#Trump2016;#TRUMPDOG;0.598362283;314;319
#StopGunViolence;#DemsinPhilly;0.597961267;290;75
#StopGunViolence;#DNCinPHL;0.59795483;290;79
#DNCinPHL;#StopGunViolence;0.597371565;79;290
#MakeAmericaGreatAgain;#Ford;0.594906804;173;103
#MakeAmericaGreatAgain;#Carrier;0.594906804;173;39
#MakeAmericaGreatAgain;#Jobs;0.594906804;173;147
#MakeAmericaGreatAgain;#Mexico;0.594906804;173;193
#TrumpPence16;#RestoreTheVRA;0.594007808;325;251
#VoteTrumpMI;#ICYMI;0.593150278;352;133
#VoteTrumpMI;#trump2016;0.593150278;352;314
#Trump2016;#TrumpLV;0.592838194;314;322
#trump2016;#VoteTrumpMI;0.592474316;314;352
#ICYMI;#VoteTrumpMI;0.592365047;133;352
#AmericaFirst;#StrongerTogether;0.59185285;15;292
#Trump2016;#VoteTrump2016;0.591474843;314;349
#WIPrimary;#Trump2016;0.591398966;428;314
#VoteTrumpNV;#VoteTrumpMA;0.59115902;355;351
#TrumpPence16;#CitizensUnited;0.590775328;325;44
#IACaucus;#FITN;0.58850394;131;95
#LESM;#ImWithYou;0.588194622;157;133
#debatenight;#VoterRegistrationDay;0.586797571;64;347
#debatenight;#MakeAmericaGreatAgain;0.586797571;64;173
#MakeAmericaGreatAgain;#MakeYoutubeGreatAgain;0.586359762;173;173
#debate;#ImWithYou;0.582791693;63;133
#Trump2016;#CreatorsAskHRC;0.582214801;314;52
#InternationalNursesDay;#TBT;0.581564408;142;296
#VoteTrumpNV;#VoteTrumpIL;0.581219448;355;350
#DemConvention;#CrookedHillary;0.581112685;69;54
#ImWithHer;#HistoryMade;0.580875369;133;129
#FITN;#NewHampshire;0.577344971;95;226
#1;#ImWithYou;0.577289523;1;133
#Imwithyou;#Trump;0.577191583;133;313
#Imwithyou;#Clinton;0.577191583;133;45
#MakeAmericaGreatAgain;#Indiana;0.576983413;173;133
#Trump2016;#INDPrimary;0.576433889;314;134
#MakeAmericaGreatAgain;#EndCommonCore;0.576179501;173;88
#Trump2016;#FightForFamilies;0.575858794;314;94
#MakeAmericaGreatAgain;#NationalVoterRegistrationDay;0.574518459;173;205
#Trump2016;#MaitnerStrong;0.574274236;314;172
#AmericaFirst;#CitizensUnited;0.572771577;15;44
#NYPrimary;#POTUS;0.572352976;232;247
#WeMadeHistory;#MAGA;0.570842695;364;172
#WeMadeHistory;#TrumpPence16;0.570842695;364;325
#CrookedHillary;#1;0.570478835;54;1
#MakeAmericaGreatAgain;#SouthCarolina;0.570332277;173;282
#WomanCard;#MAGA;0.568497806;429;172
#TrumpPence16;#campaignfinance;0.565638318;325;33
