name1;name2;weight;Source;Target
#ImWithYou;#RiggedSystem;0.070490759;133;251
#NoMoreSilence;#TitleIX;0.070424054;231;312
#AmericaFirst;#Orlando;0.070386625;15;241
#sitin;#imwithyou;0.070384477;280;133
#1;#KhizrKhan;0.070264857;1;155
#TBT;#WakeUpAmerica;0.070255846;296;362
#NATO;#MAGA;0.070246759;206;172
#CaucusForTrump;#FoxNews;0.070212332;40;105
#CaucusForTrump;#ROGERAILES;0.070212332;40;266
#CaucusForTrump;#MichaelMoore;0.070212332;40;195
#sitin;#DemocraticSitIn;0.070197806;280;71
#KhizrKhan;#Trump2016;0.070165591;155;314
#Trump2016;#sendDonaldtospace;0.07015546;314;278
#WHD;#TrumpTrain;0.070077085;367;328
#WHD;#ImWithYou;0.070077085;367;133
#VoteTrump;#NBCNewsForum;0.070068354;348;207
#DebateNight;#TheTonightShow;0.070011834;64;311
#DebateNight;#TheDonald;0.070011834;64;310
#DebateNight;#JimmyFallon;0.070011834;64;146
#DebateNight;#MyTeacherIsWeird;0.069988368;64;202
#DebateNight;#FallonTonight;0.069988368;64;94
#NHPrimary;#TrumpSupporters;0.069953641;228;327
#trump2016;#NewYorkValues;0.069937139;314;228
#VoteTrumpNV;#SouthCarolina;0.069872719;355;282
#DemsInPhilly;#Wimbledon;0.069866145;75;428
#Trump2016;#ImWithHernandez;0.069862664;314;133
#AmericaFirst;#WORK;0.069840343;15;429
#LyingTed;#VoteTrump2016;0.069835679;171;349
#Trump2016;#PurpleHeartDay;0.06981256;314;251
#ImWithHer;#DDay;0.069753791;133;58
#TrumpTrain;#Trump;0.069733383;328;313
#ImWithHer;#NeverHillary;0.069732007;133;223
#MorningJoe;#GOPDebate;0.069669419;199;112
#AmericaFirst;#NAACP107;0.069628131;15;203
#DemsInPhilly;#YouthDay;0.06960347;75;429
#UnderstandSlavery;#Trump2016;0.069492703;335;314
#TrumpTrain;#Hannity;0.069486607;328;118
#ImWithYou;#FirstInPOTUS;0.069369156;133;94
#ImWithYou;#RNCinCLE;0.069353796;133;257
#TrumpTrain;#KenLangone;0.06935361;328;153
#TrumpTrain;#NeilCavuto;0.06935361;328;217
#TrumpTrain;#Fox;0.06935361;328;104
#MAGA;#RNCInCLE;0.069302848;172;257
#MAGA;#RNCwithBernie;0.069269508;172;265
#debatenight;#TerenceCrutcher;0.069039459;64;307
#AmericaFirst;#DemConvention;0.069023972;15;69
#AmericaFirst;#JuntosSePuede;0.068961779;15;151
#StrongerTogether;#NATO;0.068942479;292;206
#2A;#TrumpTrain;0.068938749;3;328
#AmericaFirst;#IranDeal;0.068928956;15;145
#MAGA;#TrumpIsWithYou;0.068916403;172;321
#AmericaFirst;#FeelTheBern;0.068854368;15;94
#FITN;#SouthCarolinaPrimary;0.068836932;95;283
#ImWithYou;#sendDonaldtospace;0.068832008;133;278
#RNCinCLE;#WCS16;0.068786257;257;364
#DemConvention;#TeamUSA;0.068737399;69;304
#DemConvention;#OpeningCeremony;0.068737399;69;239
#DemConvention;#Rio2016;0.068737399;69;251
#AmericaFirst;#fixdemocracyfirst;0.06870825;15;101
#DebateNight;#HispanicHeritageMonth;0.068686849;64;128
#KhizrKhan;#1;0.068676602;155;1
#INPrimary;#TrumpTrain;0.068673347;135;328
#DemConvention;#sendDonaldtospace;0.068651304;69;278
#Trump2016;#taxplan;0.068636446;314;295
#Trump2016;#smallbiz;0.068636446;314;280
#TrumpTrain;#IACaucus;0.068607298;328;131
#NeverHillary;#2A;0.068593885;223;3
#SuperTuesday;#LoneStarState;0.068481;295;158
#trump;#NewYorkValues;0.068479493;313;228
#GOPDebate;#OnTheRecord;0.068450651;112;238
#TrumpYourself;#ClintonKaine;0.068381729;331;46
#TrumpYourself;#ImWithHer;0.068381729;331;133
#SmallBizWeek;#Trump2016;0.068317677;281;314
#SmallBizWeek;#MakeAmericaGreatAgain;0.068317677;281;173
#ImWithYou;#NATO;0.068249197;133;206
#ImWithYou;#ImWithHernandez;0.068205631;133;133
#SOTU;#IowaCaucus;0.068161634;281;144
#RNCInCLE;#RNCINCLE;0.068144503;257;257
#RNCinCLE;#taxplan;0.068118094;257;295
#RNCinCLE;#smallbiz;0.068118094;257;280
#ImWithYou;#PurpleHeartDay;0.068110662;133;251
#SCOTUS;#Trump2016;0.068105153;277;314
#FITN;#Trump;0.068094777;95;313
#FITN;#Ford;0.068094777;95;103
#FITN;#Carrier;0.068094777;95;39
#FITN;#Jobs;0.068094777;95;147
#FITN;#Mexico;0.068094777;95;193
#debatenight;#UNGA;0.068025975;64;336
#MAGA;#OHHillYes;0.067978698;172;236
#RNCinCLE;#makersandtakers;0.067969902;257;173
#FITN;#Obamacare;0.06790156;95;236
#ImWithHer;#Turkey;0.067885236;133;333
#CaucusForTrump;#Iowa;0.06787294;40;143
#NoMoreSilence;#imwithyou;0.067848523;231;133
#CaucusForTrump;#YUGE;0.067717392;40;429
#NoMoreSilence;#DemocraticSitIn;0.067674407;231;71
#GOPinCLE;#CitizensUnited;0.067556156;116;44
#WesternTuesday;#UtahCaucus;0.067549311;364;345
#WesternTuesday;#UTCaucus;0.067549311;364;346
#WesternTuesday;#MakeAmericaGreatAgain;0.067549311;364;173
#Trump2016;#ElectionDay;0.067539897;314;86
#Trump2016;#DefendtheSecond;0.067539897;314;68
#LoveTrumpsHate;#debate;0.067526781;158;63
#TrumpPence16;#GOPinCLE;0.06751414;325;116
#TRUMPDOG;#MakeAmericaGreatAgain;0.067510549;319;173
#MAGA;#StandTogether;0.067483465;172;285
#POTUS;#VoteTrump2016;0.067466107;247;349
#ObamaCare;#SouthCarolina;0.067429359;236;282
#ImWithYou;#2A;0.067372712;133;3
#DNCinPHL;#DemsInPHL;0.06736048;79;75
#MAGA;#TrumpYourself;0.067350341;172;331
#TrumpTrain;#EastVillage;0.067304689;328;84
#ImWithYou;#ElectionDay;0.067224496;133;86
#ImWithYou;#DefendtheSecond;0.067224496;133;68
#TrumpTrain;#WakeUpAmerica;0.067188867;328;362
#TrumpTrain;#GOP;0.067085842;328;109
#CrookedHillary;#TurnUpToVote;0.067045225;54;334
#VoteTrumpMI;#MorningJoe;0.067019257;352;199
#DebateNight;#LESM;0.066972059;64;157
#GOPDebate;#NewYorkValues;0.066961752;112;228
#TrumpTrain;#Elkhart;0.06695956;328;87
#ImWithYou;#60Minutes;0.066940618;133;4
#TrumpNV;#BikersForTrump;0.066907534;324;24
#BikersForTrump;#TrumpNV;0.066907534;24;324
#LoveTrumpsHate;#Benghazi;0.066862704;158;23
#ImWithYou;#taxplan;0.066832109;133;295
#VoteTrump;#Derp;0.066827764;348;76
#LoveTrumpsHate;#ISIS;0.066761169;158;145
#TrumpTrain;#2A;0.066751157;328;3
#VoteTrump;#WOMEN4TRUMP;0.066712155;348;429
#NetNeutrality;#OrlandoUnited;0.066660001;218;242
#media;#ImWithYou;0.066642231;188;133
#PrimaryDay;#HRC4PA;0.066532187;248;130
#VoteTrump;#primary;0.066441947;348;247
#VoteTrump;#presidenttrump;0.066441947;348;247
#ImWithYou;#DemsInPhilly;0.066436387;133;75
#GOPDebate;#NewYork;0.066378674;112;227
#GOPDebate;#Jonas;0.066378674;112;149
#GO;#SuperTuesday;0.066201053;108;295
#FoxNews;#FITN;0.066158199;105;95
#SuperTuesday;#MSPrimary;0.066154626;295;201
#VoteTrump;#InternationalNursesDay;0.066126607;348;142
#LoveTrumpsHate;#Debate;0.066074584;158;63
#RNCInCLE;#MakeAmericaSafeAgain;0.066030771;257;173
#FITN;#IAPolitics;0.065973619;95;132
#CrookedHillary;#MSM;0.065966114;54;201
#CrookedHillary;#VoterFraud;0.065966114;54;347
#TrumpTrain;#OnTheRecord;0.065918255;328;238
#ICYMI;#MAGA;0.065885625;133;172
#WesternTuesday;#ArizonaPrimary;0.065869644;364;19
#WesternTuesday;#AZPrimary;0.065869644;364;22
#Teachers4Trump;#Trump2016;0.065860967;296;314
#CA4Trump;#Trump2016;0.065860967;33;314
#NeverDems;#Trump2016;0.065860967;221;314
#TrumpPence16;#RNCINCLE;0.06580902;325;257
#DemPlatform;#ImWithYou;0.065708557;71;133
#TrumpTrain;#NeverTrump;0.065707949;328;224
#TrumpTrain;#LightweightSenatorMarcoRubio;0.065691046;328;158
#LoveTrumpsHate;#slipping;0.065689287;158;280
#LoveTrumpsHate;#Polls;0.065689287;158;247
#GOPDebate;#VotersSpeak;0.065657111;112;347
#TrumpTrain;#VoteTrumpWI;0.065544755;328;359
#DemsInPhilly;#USA;0.065418753;75;338
#ImWithHer;#RNCInCLE;0.065343007;133;257
#CommanderInChiefForum;#NBCNewsForum;0.06531892;49;207
#ImWithYou;#UPUPUP;0.065298819;133;337
#VoteTrump;#vaticanwalls;0.065298657;348;346
#LoveTrumpsHate;#TPP;0.065284362;158;312
#CrookedHillary;#MakeAmericaSafeAgain;0.065185801;54;173
#ImWithHer;#RNCwithBernie;0.065163346;133;265
#RNCinCLE;#SCOTUS;0.065137532;257;277
#DemsinPHL;#StrongerTogether;0.065119005;75;292
#DemsinPHL;#DemsinPhilly;0.065119005;75;75
#WomensEqualityDay;#NeverHillary;0.065084009;429;223
#WomensEqualityDay;#TrumpPence2016;0.065084009;429;326
#GOPDebate;#CruzFraud;0.065069788;112;56
#RNCinCLE;#WakeUpAmerica;0.065000674;257;362
#TrumpPence16;#MSM;0.064986073;325;201
#TrumpPence16;#VoterFraud;0.064986073;325;347
#TrumpPence16;#Turkey;0.064955155;325;333
#ImWithHer;#SheWon;0.064947776;133;279
#VirWINia;#RNCinCLE;0.064940169;347;257
#PrimaryDay;#Prince;0.064937706;248;249
#PrimaryDay;#HillaryClinton;0.064937706;248;118
#NoBillNoBreak;#AmericaFirst;0.064906593;229;15
#ObamaCare;#Ted;0.064890564;236;305
#TrumpTrain;#WheresHillary;0.064868044;328;383
#MorningJoe;#VoteTrumpMI;0.064804614;199;352
#Trump2016;#YouthDay;0.064801225;314;429
#ImWithYou;#Frozen;0.064764277;133;106
#MakeAmericaSafeAgain;#Hannity;0.064697038;173;118
#MakeAmericaSafeAgain;#BuildTheWall;0.064697038;173;31
#BrexitVote;#gunviolence;0.064671206;29;118
#BrexitVote;#AsLongAsItTakes;0.064671206;29;22
#BrexitVote;#sitin;0.064671206;29;280
#BrexitVote;#NoMoreSilence;0.064671206;29;231
#TrumpPence2016;#AmericaFirst;0.064651429;326;15
#RNCinCLE;#2A;0.064627619;257;3
#RNCinCLE;#ElectionDay;0.064627469;257;86
#RNCinCLE;#DefendtheSecond;0.064627469;257;68
#TrumpTrain;#HoustonFlood;0.064549295;328;130
#ObamaCare;#fairandbalancedmyass;0.064546265;236;94
#ImWithYou;#PhilandoCastile;0.064523548;133;245
#fixdemocracyfirst;#ImWithHer;0.064495324;101;133
#fixdemocracyfirst;#FeelTheBern;0.064495324;101;94
#FeelTheBern;#fixdemocracyfirst;0.064495324;94;101
#WeTrumpHate;#ImWithYou;0.064480769;364;133
#WesternTuesday;#AmericanSamoa;0.06444337;364;17
#WesternTuesday;#VoteTrump;0.06444337;364;348
#AmericanSamoa;#TrumpTrain;0.06444337;17;328
#AmericanSamoa;#WesternTuesday;0.06444337;17;364
#VoteTrump2016;#POTUS;0.064372267;349;247
#CaucusForTrump;#FITN;0.064303715;40;95
#YUGE;#MakeAmericaGreatAgain;0.064271483;429;173
#AmericaFirst;#DemsInPhilly;0.064270848;15;75
#DisarmHate;#SCOTUS;0.064268472;77;277
#AmericaFirst;#LGBT;0.064158269;15;158
#FightForFamilies;#TrumpTrain;0.064129298;94;328
#CrookedHillary;#gunviolence;0.06412802;54;118
#CrookedHillary;#AsLongAsItTakes;0.06412802;54;22
#CrookedHillary;#sitin;0.06412802;54;280
#CrookedHillary;#NoMoreSilence;0.06412802;54;231
#VoteTrump;#Wisconsin;0.064114045;348;428
#DebateNight;#LibrarianOfCongress;0.064106867;64;158
#TrumpYourself;#MakeAmericaSafeAgain;0.064068817;331;173
#TrumpTrain;#debate;0.064041401;328;63
#TrumpTrain;#NewDay;0.063989549;328;225
#Trump2016;#USA;0.063879681;314;338
#smallbiz;#ImWithHer;0.063870308;280;133
#VoteTrumpNV;#MakeYoutubeGreatAgain;0.063869384;355;173
#DebateNight;#WeTrumpHate;0.063866563;64;364
#TrumpTrain;#debatenight;0.063841434;328;64
#NPS100;#Hannity;0.063793788;232;118
#NPS100;#BuildTheWall;0.063793788;232;31
#VirWINia;#TrumpPence16;0.063759436;347;325
#GOP;#Trump2016;0.063751057;109;314
#LittleMarco;#SuperSaturday;0.063714559;158;294
#TBT;#2A;0.063686996;296;3
#TrumpMovement;#CrookedHillary;0.063682099;323;54
#Hannity;#MakeAmericaSafeAgain;0.063670685;118;173
#TrumpTrain;#TPP;0.063620789;328;312
#ImWithHer;#TrumpIsWithYou;0.063619778;133;321
#DemPlatform;#SCOTUS;0.063547418;71;277
#WomanCard;#EstoyConElla;0.063502548;429;92
#LAflood;#MakeAmericaGreatAgain;0.063488033;156;173
#Iowa;#MakeAmericaGreatAgain;0.063391442;143;173
#VoteTrump2016;#Trump2016;0.063377305;349;314
#BuildTheWall;#MakeAmericaSafeAgain;0.063371356;31;173
#iVoted;#TrumpTrain;0.063335233;145;328
#DemConvention;#TrumpTrain;0.063333821;69;328
#slipping;#debate;0.063283129;280;63
#Polls;#debate;0.063283129;247;63
#ElectionDay;#MAGA;0.063217119;86;172
#DefendtheSecond;#MAGA;0.063217119;68;172
#BrexitVote;#EndGunViolence;0.062997051;29;89
#BrexitVote;#DisarmHate;0.062997051;29;77
#BrexitVote;#AmericaFirst;0.062959731;29;15
#slipping;#debatenight;0.062861453;280;64
#Polls;#debatenight;0.062861453;247;64
#TrumpPence16;#TrumpMovement;0.062836352;325;323
#StrongerTogether;#LGBT;0.062819807;292;158
#MAGA;#GOPConvention;0.062707687;172;110
#2A;#SayHerName;0.062683728;3;270
#GOPDebate;#MaitnerStrong;0.062628944;112;172
#EndGunViolence;#Imwithyou;0.062591932;89;133
#WIPrimary;#NewDay;0.062582149;428;225
#MAGA;#GOPinCLE;0.062562082;172;116
#WIPrimary;#WakeUpAmerica;0.062553842;428;362
#VoteTrump;#StrongerTogether;0.062496645;348;292
#NetNeutrality;#AmericaFirst;0.062429767;218;15
#TPP;#slipping;0.062398602;312;280
#TPP;#Polls;0.062398602;312;247
#slipping;#TPP;0.062398602;280;312
#Polls;#TPP;0.062398602;247;312
#Trump2016;#extremevetting;0.062315883;314;93
#Trump2016;#DACA;0.06225679;314;57
#MAGA;#RNCINCLE;0.062173156;172;257
#TrumpPence2016;#TrumpIsWithYou;0.062136476;326;321
#BikersForTrump;#NevadaCaucus;0.062121447;24;219
#RestoreTheVRA;#sendDonaldtospace;0.062078313;251;278
#DemConvention;#RNCInCLE;0.062054211;69;257
#DemsInPhilly;#PhilandoCastile;0.06203995;75;245
#VoteTrumpSC;#Trump;0.06201931;357;313
#VoteTrumpSC;#Ford;0.06201931;357;103
#VoteTrumpSC;#Carrier;0.06201931;357;39
#VoteTrumpSC;#Jobs;0.06201931;357;147
#VoteTrumpSC;#Mexico;0.06201931;357;193
#DemConvention;#RNCwithBernie;0.062001702;69;265
#SuperTuesday;#Mediafraud;0.061928962;295;189
#Pulse;#DemsInPHL;0.061821891;250;75
#GOPConvention;#TrumpPence16;0.06182125;110;325
#GOPConvention;#MakeAmericaGreatAgain;0.061703117;110;173
#GOPConvention;#TrumpIsWithYou;0.061703117;110;321
#DeclareYourAmbition;#MAGA;0.0616789;67;172
#DeclareYourAmbition;#TrumpTrain;0.0616789;67;328
#SuperTuesday;#NeverTrump;0.061667343;295;224
#StoptheHate;#NAACP107;0.061659149;291;203
#RTM2016;#MakeAmericaGreatAgain;0.06164278;269;173
#TrumpTrain;#StandWithLouisiana;0.061588439;328;286
#SuperTuesday;#Mahalo;0.061580876;295;172
#SuperTuesday;#TrumpWaikiki;0.061580876;295;329
#ImWithYou;#GOPConvention;0.061564579;133;110
#ImWithYou;#DNC;0.061561725;133;79
#SuperTuesday;#Donald;0.06154883;295;80
#VoteTrumpNY;#HoustonFlood;0.061526976;356;130
#TrumpIsWithYou;#TrumpPence2016;0.061511964;321;326
#ImWithYou;#AIDSFreeGeneration;0.061499782;133;6
#DemConvention;#CoastGuardDay;0.061428543;69;47
#DemConvention;#TrumpIsWithYou;0.061414669;69;321
#TrumpTrain;#Debate;0.061407177;328;63
#RNCinCLE;#CreatorsAskHRC;0.061319013;257;52
#NevadaCaucus;#NoLoyalty;0.06130207;219;230
#Trump2016;#LawandOrder;0.06129107;314;156
#TrumpTrain;#WesternTuesday;0.061220984;328;364
#NVcaucus;#TrumpLV;0.06116395;232;322
#TrumpLV;#NVcaucus;0.06116395;322;232
#1;#TrumpPence16;0.061146793;1;325
#StopGunViolence;#DemsInPHL;0.061127713;290;75
#VoteTrump;#DonaldTrump;0.061083374;348;81
#MAGA;#CitizensUnited;0.060935133;172;44
#CrookedHillary;#EndGunViolence;0.060922765;54;89
#CrookedHillary;#DisarmHate;0.060922765;54;77
#enough;#DemsInPHL;0.060905049;91;75
#WakeUpAmerica;#TBT;0.060900199;362;296
#GOPConvention;#RNCInCLE;0.060843947;110;257
#BrexitVote;#NotOneMore;0.06080746;29;232
#ImWithYou;#LGBT;0.060748866;133;158
#BrexitVote;#holdthefloor;0.060748698;29;129
#WesternTuesday;#Brussels;0.060742271;364;30
#Brussels;#TrumpTrain;0.060742271;30;328
#Brussels;#WesternTuesday;0.060742271;30;364
#VoteTrumpSC;#SouthCarolinaPrimary;0.060716356;357;283
#BrexitVote;#goodtrouble;0.060638421;29;108
#ObamaCare;#WATCH;0.060607579;236;363
#DemConvention;#NABJNAHJ16;0.060523789;69;204
#WomensEqualityDay;#brexit;0.060459085;429;28
#WomensEqualityDay;#MAGA;0.060459085;429;172
#ImWithHer;#TrumpWon;0.060451053;133;330
#TBT;#Indiana;0.060367766;296;133
#TBT;#WashingtonDC;0.060339938;296;362
#TBT;#Statehood;0.060339938;296;288
#VoteTrump;#GPLFers;0.060310114;348;116
#AmericaFirst;#StopGunViolence;0.060272967;15;290
#ImWithYou;#imwithher;0.060250693;133;133
#ImWithYou;#CripTheVote;0.060250693;133;53
#ImWithYou;#ADA;0.060250693;133;5
#ImWithYou;#DeclareYourAmbition;0.060175254;133;67
#CrookedHillary;#MikePence;0.060156799;54;196
#DemsInPhilly;#Frozen;0.060148042;75;106
#Trump2016;#RosanellEaton;0.060076878;314;269
#ALConvention2016;#AmericaFirst;0.060020407;8;15
#SuperTuesday;#LightweightSenatorMarcoRubio;0.059998742;295;158
#NHPrimary;#NewHampshire;0.059956617;228;226
#RepMikeKelly;#NebraskaPrimary;0.059923298;251;216
#RepMikeKelly;#TrumpForPresident;0.059923298;251;320
#NebraskaPrimary;#RepMikeKelly;0.059923298;216;251
#TrumpForPresident;#RepMikeKelly;0.059923298;320;251
#BrexitVote;#Olmstead;0.059920714;29;237
#TrumpTrain;#ISIS;0.059891761;328;145
#NewYorkValues;#LSSC;0.059855984;228;159
#Orlando;#NAACP107;0.059758575;241;203
#NAACP107;#Orlando;0.059758575;203;241
#NAACP107;#StoptheHate;0.059758575;203;291
#GOPDebate;#LSSC;0.059731173;112;159
#GOPDebate;#Colbert;0.059731173;112;48
#INPrimary;#INDPrimary;0.059720386;135;134
#ImWithYou;#OpioidAwarenessWeek;0.059694234;133;240
#TrumpTrain;#Benghazi;0.059691057;328;23
#INPrimary;#Trump;0.059625903;135;313
#ImWithHer;#VoteTrump2016;0.059617549;133;349
#NeverCruz;#TrumpTrain;0.059612519;220;328
#NeverCruz;#MakeAmericaGreatAgain;0.059612519;220;173
#GOPConvention;#RNCwithBernie;0.059530262;110;265
#ImWithYou;#DemPlatform;0.059527115;133;71
#TrumpPence2016;#RNCInCLE;0.05949213;326;257
#TBT;#PhilandoCastile;0.059478301;296;245
#slipping;#MAGA;0.059470711;280;172
#Polls;#MAGA;0.059470711;247;172
#NewYorkValues;#EastVillage;0.059432526;228;84
#Trump2016;#WHD;0.059418191;314;367
#ImWithHer;#TrumpPence2016;0.059402066;133;326
#Trump2016;#WheresHillary;0.059342164;314;383
#NewYorkValues;#HoustonFlood;0.059336761;228;130
#NASCAR;#MakeAmericaGreatAgain;0.059326056;205;173
#Trump2016;#StandWithLouisiana;0.059322563;314;286
#AmericaFirst;#DemsInPHL;0.059322536;15;75
#VoteTrump;#YUGE;0.059297718;348;429
#TrumpPence16;#YouthDay;0.059297505;325;429
#ImWithYou;#DemsinPhilly;0.059274845;133;75
#RNCinCLE;#POTUS;0.059274453;257;247
#DisarmHate;#CrookedHillary;0.059271934;77;54
#RNCinCLE;#UPUPUP;0.05927071;257;337
#RNCinCLE;#Trump;0.059268036;257;313
#AmericaFirst;#Decision2016;0.059266085;15;66
#VoteTrump;#Iowa;0.059262249;348;143
#ALConvention2016;#MakeAmericaGreatAgain;0.059148848;8;173
#DemConvention;#StandTogether;0.059058854;69;285
#DemsInPhilly;#extremevetting;0.058979718;75;93
#AmericaFirst;#TeamTrump;0.05894511;15;303
#MyTeacherIsWeird;#MAGA;0.058913633;202;172
#FallonTonight;#MAGA;0.058913633;94;172
#ImWithYou;#TurnUpToVote;0.058863502;133;334
#SuperTuesday;#Trump;0.058842962;295;313
#DemConvention;#TrumpYourself;0.058816658;69;331
#FightForFamilies;#HRC4PA;0.058796288;94;130
#VoteTrump;#ROGERAILES;0.058761907;348;266
#VoteTrump;#MichaelMoore;0.058761907;348;195
#DemsInPhilly;#DACA;0.058751655;75;57
#NPS100;#ImWithYou;0.05873607;232;133
#brexit;#NPS100;0.058733701;28;232
#NPS100;#AmericaFirst;0.058683636;232;15
#ImWithYou;#StopGunViolence;0.058653303;133;290
#SCOTUS;#OHHillYes;0.05864789;277;236
#ImWithYou;#enough;0.058643994;133;91
#ImWithYou;#Pulse;0.058621478;133;250
#AmericaFirst;#Elkhart;0.058584022;15;87
#AmericaFirst;#DemsinPHL;0.058577193;15;75
#IACaucus;#ECONOMY;0.058542247;131;85
#ImWithYou;#DNCinPHL;0.058499472;133;79
#ImWithYou;#NYCPride;0.058491493;133;232
#TrumpTrain;#EarthDay;0.058422802;328;83
#MAGA;#Trump;0.058375727;172;313
#TheTonightShow;#MAGA;0.058370301;311;172
#TheDonald;#MAGA;0.058370301;310;172
#JimmyFallon;#MAGA;0.058370301;146;172
#NeverHillary;#VoteTrump;0.058357096;223;348
#TBT;#ImWithYou;0.058354725;296;133
#NevadaCaucus;#VoteTrump;0.05832885;219;348
#TBT;#ActOnClimate;0.058317107;296;4
#ImWithHer;#StandTogether;0.058240013;133;285
#NHPrimary;#NHPolitics;0.05817467;228;228
#Trump;#Charleston9;0.058167989;313;42
#ImWithYou;#DemsInPHL;0.058160154;133;75
#AmericaFirst;#WeMadeHistory;0.05812018;15;364
#ImWithYou;#OHHillYes;0.058111164;133;236
#KenLangone;#SuperTuesday;0.058105752;153;295
#NeilCavuto;#SuperTuesday;0.058105752;217;295
#Fox;#SuperTuesday;0.058105752;104;295
#ImWithYou;#USMC2016;0.058104951;133;339
#ImWithHer;#TrumpYourself;0.058098185;133;331
#DebateNight;#election2016;0.058022412;64;85
#Debate;#slipping;0.057892147;63;280
#Debate;#Polls;0.057892147;63;247
#slipping;#Debate;0.057892147;280;63
#Polls;#Debate;0.057892147;247;63
#AmericaFirst;#RollCallVote;0.057866468;15;268
#CrookedHillary;#brexit;0.057838908;54;28
#SuperTuesday;#NVcaucus;0.057833574;295;232
#ImWithHer;#NeverTrump;0.057808308;133;224
#SuperTuesday;#AZ;0.057753991;295;22
#SuperTuesday;#UT;0.057753991;295;340
#ImWithYou;#dtmag;0.057709242;133;81
#VoteTrump;#Trump4Vets;0.057680628;348;317
#VoteTrumpNY;#Trump360;0.05765544;356;315
#SuperTuesday;#voteTrump;0.057647453;295;348
#NewHampshire;#VoteTrump;0.057502659;226;348
#ImWithHer;#MSM;0.05749685;133;201
#ImWithHer;#VoterFraud;0.05749685;133;347
#StrongerTogether;#DNCinPHL;0.057484917;292;79
#DemConvention;#ImWithHernandez;0.057477753;69;133
#ImWithHer;#MikePence;0.057466253;133;196
#TrumpPence16;#LawandOrder;0.057459773;325;156
#FoxNews;#IAPolitics;0.057433459;105;132
#INPrimary;#TBT;0.0573869;135;296
#TrumpTrain;#CAPrimary;0.057380603;328;34
#LibrarianOfCongress;#ImWithYou;0.057323015;158;133
#TrumpTrain;#RogerStone;0.057322304;328;267
#ALConvention2016;#TrumpPence16;0.057319729;8;325
#ImWithHer;#NAACP107;0.057318952;133;203
#AmericaFirst;#DemsinPhilly;0.057291221;15;75
#CaucusForTrump;#SuperSaturday;0.057255788;40;294
#CrookedHillary;#NotOneMore;0.057114894;54;232
#IACaucus;#IAPolitics;0.057100586;131;132
#WestVirginia;#ImWithYou;0.057079255;364;133
#Trump2016;#LAflood;0.057023238;314;156
#CrookedHillary;#holdthefloor;0.057018104;54;129
#StrongerTogether;#Pulse;0.057012801;292;250
#Trump2016;#BlackWomensEqualPay;0.056974788;314;27
#Trump2016;#Diwali;0.056938663;314;79
#StrongerTogether;#enough;0.056937201;292;91
#StrongerTogether;#StopGunViolence;0.056906957;292;290
#FITN;#HarveyPitt;0.05689885;95;118
#ImWithHer;#slipping;0.056883011;133;280
#ImWithHer;#Polls;0.056883011;133;247
#CrookedHillary;#goodtrouble;0.05683718;54;108
#DemConvention;#TrumpPence2016;0.056824358;69;326
#MAKEAMERICAGREATAGAIN;#FITN;0.056809001;173;95
#FITN;#GoldenGlobe;0.056799289;95;108
#gunviolence;#Imwithyou;0.056764965;118;133
#AsLongAsItTakes;#Imwithyou;0.056764965;22;133
#RNCinCLE;#TurnUpToVote;0.056753178;257;334
#TBT;#makersandtakers;0.056703822;296;173
#MAKEAMERICAGREATAGAIN;#VoteTrumpNH;0.056686064;173;354
#SuperTuesday;#NevadaCaucus;0.056665589;295;219
#SuperTuesday;#VoteTrumpNV;0.056665589;295;355
#Trump;#ORPrimary;0.056657927;313;242
#ImWithHer;#Trump;0.056651104;133;313
#CrookedHillary;#TeamUSA;0.056575754;54;304
#CrookedHillary;#OpeningCeremony;0.056575754;54;239
#CrookedHillary;#Rio2016;0.056575754;54;251
#TrumpTrain;#Decision2016;0.056541249;328;66
#DemsInPhilly;#FirstInPOTUS;0.056528215;75;94
#RNCinCLE;#YouthDay;0.056467672;257;429
#CrookedHillary;#TrumpTrain;0.056445768;54;328
#StopCommonCore;#RogerStone;0.056444557;289;267
#RogerStone;#StopCommonCore;0.056444557;267;289
#RogerStone;#MakeAmericaGreatAgain;0.056444557;267;173
#SCOTUS;#NoMoreSilence;0.05634408;277;231
#SCOTUS;#sitin;0.056343174;277;280
#SCOTUS;#gunviolence;0.056342541;277;118
#SCOTUS;#AsLongAsItTakes;0.056342541;277;22
#Benghazi;#SheWon;0.056314233;23;279
#Trump2016;#BuildTheWall;0.056306941;314;31
#ICYMI;#sendDonaldtospace;0.056229153;133;278
#CommanderInChiefForum;#AmericaFirst;0.056217675;49;15
#CommanderInChiefForum;#ImWithYou;0.056217675;49;133
#NPS100;#TrumpPence16;0.056215801;232;325
#Trump2016;#brexit;0.05620182;314;28
#DemsInPhilly;#Obamacare;0.05619966;75;236
#RestoreTheVRA;#TrumpTrain;0.05619904;251;328
#NPS100;#WomensEqualityDay;0.056181843;232;429
#RNCinCLE;#OHHillYes;0.056172242;257;236
#AmericaFirst;#VoteTrump2016;0.056171843;15;349
#DemsInPhilly;#RiggedSystem;0.056100084;75;251
#DemConvention;#PurpleHeartDay;0.056099328;69;251
#VoteTrump;#Laurence;0.056066437;348;156
#MAKEAMERICAGREATAGAIN;#NewHampshire;0.056036137;173;226
#GOPDebate;#LightweightSenatorMarcoRubio;0.056018936;112;158
#ObamaCare;#vaticanwalls;0.056015947;236;346
