"name1","name2","aehnlichkeit"
"#ImWithYou","#TrumpWaikiki","1.0"
"#TBT","#TrumpWaikiki","1.0"
"#ICYMI","#TrumpWaikiki","1.0"
"#LoveTrumpsHate","#TrumpWaikiki","1.0"
"#CreatorsAskHRC","#TrumpWaikiki","1.0"
"#AmericaFirst","#TrumpWaikiki","1.0"
"#CrookedHillary","#TrumpWaikiki","1.0"
"#AlwaysTrump","#TrumpWaikiki","1.0"
"#Hannity","#TrumpWaikiki","1.0"
"#POTUS","#TrumpWaikiki","1.0"
"#Trump","#TrumpWaikiki","1.0"
"#OHHillYes","#TrumpWaikiki","1.0"
"#dtmag","#TrumpWaikiki","1.0"
"#NYCPride","#TrumpWaikiki","1.0"
"#MegynKellyPresents","#TrumpWaikiki","1.0"
"#INDPrimary","#TrumpWaikiki","1.0"
"#DemPlatform","#TrumpWaikiki","1.0"
"#Brexit","#TrumpWaikiki","1.0"
"#ORPrimary","#TrumpWaikiki","1.0"
"#MadeInAmerica","#TrumpWaikiki","1.0"
"#BrexitVote","#TrumpWaikiki","1.0"
"#DemocraticSitIn","#TrumpWaikiki","1.0"
"#imwithyou","#TrumpWaikiki","1.0"
"#TitleIX","#TrumpWaikiki","1.0"
"#Clinton","#TrumpWaikiki","1.0"
"#Trump360","#TrumpWaikiki","1.0"
"#gunviolence","#TrumpWaikiki","1.0"
"#AsLongAsItTakes","#TrumpWaikiki","1.0"
"#EauClaire","#TrumpWaikiki","1.0"
"#Indiana","#TrumpWaikiki","1.0"
"#sitin","#TrumpWaikiki","1.0"
"#EndGunViolence","#TrumpWaikiki","1.0"
"#NotOneMore","#TrumpWaikiki","1.0"
"#InternationalNursesDay","#TrumpWaikiki","1.0"
"#holdthefloor","#TrumpWaikiki","1.0"
"#NoMoreSilence","#TrumpWaikiki","1.0"
"#goodtrouble","#TrumpWaikiki","1.0"
"#NoBillNoBreak","#TrumpWaikiki","1.0"
"#Olmstead","#TrumpWaikiki","1.0"
"#GIBill","#TrumpWaikiki","1.0"
"#MoreInCommon","#TrumpWaikiki","1.0"
"#Imwithyou","#TrumpWaikiki","1.0"
"#DisarmHate","#TrumpWaikiki","1.0"
"#Statehood","#TrumpWaikiki","1.0"
"#LaudatoSi","#TrumpWaikiki","1.0"
"#presidenttrump","#TrumpWaikiki","1.0"
"#primary","#TrumpWaikiki","1.0"
"#JohnRyder","#TrumpWaikiki","1.0"
"#Charleston9","#TrumpWaikiki","1.0"
"#TrumpDallas","#TrumpWaikiki","1.0"
"#GOPDebate","#TrumpWaikiki","1.0"
"#ShesWithUs","#TrumpWaikiki","1.0"
"#Enough","#TrumpWaikiki","1.0"
"#Filibuster","#TrumpWaikiki","1.0"
"#OrlandoUnited","#TrumpWaikiki","1.0"
"#ArmyBDay","#TrumpWaikiki","1.0"
"#NetNeutrality","#TrumpWaikiki","1.0"
"#AZ","#TrumpWaikiki","1.0"
"#StanleyCup","#TrumpWaikiki","1.0"
"#RTM2016","#TrumpWaikiki","1.0"
"#RepMikeKelly","#TrumpWaikiki","1.0"
"#NebraskaPrimary","#TrumpWaikiki","1.0"
"#MSNBCTownhall","#TrumpWaikiki","1.0"
"#TrumpForPresident","#TrumpWaikiki","1.0"
"#MattSchlapp","#TrumpWaikiki","1.0"
"#jenniferrubin","#TrumpWaikiki","1.0"
"#HistoryMade","#TrumpWaikiki","1.0"
"#MothersDay","#TrumpWaikiki","1.0"
"#MadeForHistory","#TrumpWaikiki","1.0"
"#KentuckyDerby","#TrumpWaikiki","1.0"
"#CTPrimary","#TrumpWaikiki","1.0"
"#DEPrimary","#TrumpWaikiki","1.0"
"#DDay","#TrumpWaikiki","1.0"
"#Decision2016","#TrumpWaikiki","1.0"
"#Elkhart","#TrumpWaikiki","1.0"
"#MDPrimary","#TrumpWaikiki","1.0"
"#CAPrimary","#TrumpWaikiki","1.0"
"#CincoDeMayo","#TrumpWaikiki","1.0"
"#SmallBizWeek","#TrumpWaikiki","1.0"
"#TRUMP2016","#TrumpWaikiki","1.0"
"#GunViolence","#TrumpWaikiki","1.0"
"#SaveElephants","#TrumpWaikiki","1.0"
"#ThanksObama","#TrumpWaikiki","1.0"
"#TeacherAppreciationDay","#TrumpWaikiki","1.0"
"#Teachers4Trump","#TrumpWaikiki","1.0"
"#CA4Trump","#TrumpWaikiki","1.0"
"#NeverDems","#TrumpWaikiki","1.0"
"#Caribbean","#TrumpWaikiki","1.0"
"#EstoyConElla","#TrumpWaikiki","1.0"
"#MemorialDay","#TrumpWaikiki","1.0"
"#TRUMP","#TrumpWaikiki","1.0"
"#PAPrimary","#TrumpWaikiki","1.0"
"#MDW","#TrumpWaikiki","1.0"
"#RIPrimary","#TrumpWaikiki","1.0"
"#GOP","#TrumpWaikiki","1.0"
"#MeetTheTrumps","#TrumpWaikiki","1.0"
"#HaileyPuckett","#TrumpWaikiki","1.0"
"#NewDay","#TrumpWaikiki","1.0"
"#SallyRideDay","#TrumpWaikiki","1.0"
"#iVoted","#TrumpWaikiki","1.0"
"#PrimaryDay","#TrumpWaikiki","1.0"
"#ArizonaPrimary","#TrumpWaikiki","1.0"
"#ArmedForcesDay","#TrumpWaikiki","1.0"
"#INPrimary","#TrumpWaikiki","1.0"
"#APAHM","#TrumpWaikiki","1.0"
"#MichaelBrown","#TrumpWaikiki","1.0"
"#MothersoftheMovement","#TrumpWaikiki","1.0"
"#ChangeAgents","#TrumpWaikiki","1.0"
"#SecondAmendment","#TrumpWaikiki","1.0"
"#SayHerName","#TrumpWaikiki","1.0"
"#FNS","#TrumpWaikiki","1.0"
"#MayDay","#TrumpWaikiki","1.0"
"#AmericaFIRST","#TrumpWaikiki","1.0"
"#EastVillage","#TrumpWaikiki","1.0"
"#EarthDay","#TrumpWaikiki","1.0"
"#ActOnClimate","#TrumpWaikiki","1.0"
"#DonaldTrump","#TrumpWaikiki","1.0"
"#Prince","#TrumpWaikiki","1.0"
"#HillaryOnCNN","#TrumpWaikiki","1.0"
"#HillaryClinton","#TrumpWaikiki","1.0"
"#HillaryOnGMA","#TrumpWaikiki","1.0"
"#HoustonFlood","#TrumpWaikiki","1.0"
"#FightForFamilies","#TrumpWaikiki","1.0"
"#Derp","#TrumpWaikiki","1.0"
"#HRC4PA","#TrumpWaikiki","1.0"
"#LyingTed","#TrumpWaikiki","1.0"
"#NeverCruz","#TrumpWaikiki","1.0"
"#NYPrimary","#TrumpWaikiki","1.0"
"#Racine","#TrumpWaikiki","1.0"
"#AmericanSamoa","#TrumpWaikiki","1.0"
"#Brussels","#TrumpWaikiki","1.0"
"#Arizona","#TrumpWaikiki","1.0"
"#AIPAC2016","#TrumpWaikiki","1.0"
"#AZPrimary","#TrumpWaikiki","1.0"
"#TrumpCountry","#TrumpWaikiki","1.0"
"#Mormon","#TrumpWaikiki","1.0"
"#CNN","#TrumpWaikiki","1.0"
"#EndCommonCore","#TrumpWaikiki","1.0"
"#Trump2016","#TrumpWaikiki","1.0"
"#GO","#TrumpWaikiki","1.0"
"#SuperTuesday","#TrumpWaikiki","1.0"
"#MAKEAMERICAGREATAGAIN","#TrumpWaikiki","1.0"
"#Donald","#TrumpWaikiki","1.0"
"#LightweightSenatorMarcoRubio","#TrumpWaikiki","1.0"
"#LSSC","#TrumpWaikiki","1.0"
"#trump","#TrumpWaikiki","1.0"
"#NewYorkValues","#TrumpWaikiki","1.0"
"#trump2016","#TrumpWaikiki","1.0"
"#Mahalo","#TrumpWaikiki","0.0"
"#Mediafraud","#TrumpWaikiki","1.0"
"#MSPrimary","#TrumpWaikiki","1.0"
"#TRUMPDOG","#TrumpWaikiki","1.0"
"#SuperBowlSunday","#TrumpWaikiki","1.0"
"#SuperSaturday","#TrumpWaikiki","1.0"
"#SB50","#TrumpWaikiki","1.0"
"#LittleMarco","#TrumpWaikiki","1.0"
"#KansasCaucus","#TrumpWaikiki","1.0"
"#GPLFers","#TrumpWaikiki","1.0"
"#NHPrimary","#TrumpWaikiki","1.0"
"#MorningJoe","#TrumpWaikiki","1.0"
"#TrumpSupporters","#TrumpWaikiki","1.0"
"#NHPolitics","#TrumpWaikiki","1.0"
"#KenLangone","#TrumpWaikiki","1.0"
"#NeilCavuto","#TrumpWaikiki","1.0"
"#Fox","#TrumpWaikiki","1.0"
"#OnTheRecord","#TrumpWaikiki","1.0"
"#NewHampshire","#TrumpWaikiki","1.0"
"#ECONOMY","#TrumpWaikiki","1.0"
"#FAIL","#TrumpWaikiki","1.0"
"#Politician","#TrumpWaikiki","1.0"
"#NASCAR","#TrumpWaikiki","1.0"
"#RobotRubio","#TrumpWaikiki","1.0"
"#CBNNews","#TrumpWaikiki","1.0"
"#StopCommonCore","#TrumpWaikiki","1.0"
"#RogerStone","#TrumpWaikiki","1.0"
"#2016","#TrumpWaikiki","1.0"
"#Greta","#TrumpWaikiki","1.0"
"#ObamaCare","#TrumpWaikiki","1.0"
"#CruzFraud","#TrumpWaikiki","1.0"
"#LoneStarState","#TrumpWaikiki","1.0"
"#HarveyPitt","#TrumpWaikiki","1.0"
"#IowaCaucus","#TrumpWaikiki","1.0"
"#MakeYoutubeGreatAgain","#TrumpWaikiki","1.0"
"#NoLoyalty","#TrumpWaikiki","1.0"
"#NVcaucus","#TrumpWaikiki","1.0"
"#TrumpLV","#TrumpWaikiki","1.0"
"#IAPolitics","#TrumpWaikiki","1.0"
"#SOTU","#TrumpWaikiki","1.0"
"#CaucusForTrump","#TrumpWaikiki","1.0"
"#NevadaCaucus","#TrumpWaikiki","1.0"
"#TrumpNV","#TrumpWaikiki","1.0"
"#BikersForTrump","#TrumpWaikiki","1.0"
"#IACaucus","#TrumpWaikiki","1.0"
"#FITN","#TrumpWaikiki","1.0"
"#fairandbalancedmyass","#TrumpWaikiki","1.0"
"#Ted","#TrumpWaikiki","1.0"
"#SouthCarolina","#TrumpWaikiki","1.0"
"#GoldenGlobe","#TrumpWaikiki","1.0"
"#Laurence","#TrumpWaikiki","1.0"
"#FoxNews","#TrumpWaikiki","1.0"
"#ThankAVet","#TrumpWaikiki","1.0"
"#Trump4Vets","#TrumpWaikiki","1.0"
"#MichaelMoore","#TrumpWaikiki","1.0"
"#ROGERAILES","#TrumpWaikiki","1.0"
"#Iowa","#TrumpWaikiki","1.0"
"#MakeAmericaGreatAgain","#TrumpWaikiki","1.0"
"#Rubio","#TrumpWaikiki","1.0"
"#Bush","#TrumpWaikiki","1.0"
"#Colbert","#TrumpWaikiki","1.0"
"#DavidCameron","#TrumpWaikiki","1.0"
"#MaitnerStrong","#TrumpWaikiki","1.0"
"#GOPdebate","#TrumpWaikiki","1.0"
"#Trump4President","#TrumpWaikiki","1.0"
"#Ford","#TrumpWaikiki","1.0"
"#Carrier","#TrumpWaikiki","1.0"
"#Jobs","#TrumpWaikiki","1.0"
"#Mexico","#TrumpWaikiki","1.0"
"#SouthCarolinaPrimary","#TrumpWaikiki","1.0"
"#NewYork","#TrumpWaikiki","1.0"
"#Jonas","#TrumpWaikiki","1.0"
"#SCPrimary","#TrumpWaikiki","1.0"
"#makeamericagreatagain","#TrumpWaikiki","1.0"
"#CommonCore","#TrumpWaikiki","1.0"
"#AmericaGreatAgain","#TrumpWaikiki","1.0"
"#Excellent","#TrumpWaikiki","1.0"
"#RNC","#TrumpWaikiki","1.0"
"#CommonLaw","#TrumpWaikiki","1.0"
"#NaturalBorn","#TrumpWaikiki","1.0"
"#MaryBrigidMcManamon","#TrumpWaikiki","1.0"
"#Cruz","#TrumpWaikiki","1.0"
"#laurencetribe","#TrumpWaikiki","1.0"
"#TedCruz","#TrumpWaikiki","1.0"
"#LaurenceTribe","#TrumpWaikiki","1.0"
"#FallonTonight","#Mahalo","1.0"
"#HispanicHeritageMonth","#Mahalo","1.0"
"#iRegistered","#Mahalo","1.0"
"#brexit","#Mahalo","1.0"
"#ClintonKaine","#Mahalo","1.0"
"#LibrarianOfCongress","#Mahalo","1.0"
"#BuildTheWall","#Mahalo","1.0"
"#election2016","#Mahalo","1.0"
"#Diwali","#Mahalo","1.0"
"#BlackWomensEqualPay","#Mahalo","1.0"
"#LAflood","#Mahalo","1.0"
"#Benghazi","#Mahalo","1.0"
"#1","#Mahalo","1.0"
"#CommanderInChiefForum","#Mahalo","1.0"
"#ISIS","#Mahalo","1.0"
"#DemsinPhilly","#Mahalo","1.0"
"#LESM","#Mahalo","1.0"
"#JuntosSePuede","#Mahalo","1.0"
"#CoastGuardDay","#Mahalo","1.0"
"#Debate","#Mahalo","1.0"
"#Frozen","#Mahalo","1.0"
"#DNC","#Mahalo","1.0"
"#LawandOrder","#Mahalo","1.0"
"#LaborDay","#Mahalo","1.0"
"#IranDeal","#Mahalo","1.0"
"#DACA","#Mahalo","1.0"
"#extremevetting","#Mahalo","1.0"
"#ALConvention2016","#Mahalo","1.0"
"#debatenight","#Mahalo","1.0"
"#debate","#Mahalo","1.0"
"#enough","#Mahalo","1.0"
"#DemsInPhilly","#Mahalo","1.0"
"#ElectionDay","#Mahalo","1.0"
"#DebateNight","#Mahalo","1.0"
"#Debates2016","#Mahalo","1.0"
"#JuanGabriel","#Mahalo","1.0"
"#DivoDeJuarez","#Mahalo","1.0"
"#DeclareYourAmbition","#Mahalo","1.0"
"#DefendtheSecond","#Mahalo","1.0"
"#GoodTrouble","#Mahalo","1.0"
"#ADA","#Mahalo","1.0"
"#imwithher","#Mahalo","1.0"
"#CripTheVote","#Mahalo","1.0"
"#LGBT","#Mahalo","1.0"
"#2A","#Mahalo","1.0"
"#DemsinPHL","#Mahalo","1.0"
"#BlackMenForBernie","#Mahalo","1.0"
"#JimmyFallon","#Mahalo","1.0"
"#Hillary2016","#Mahalo","1.0"
"#BlacksForTrump","#Mahalo","1.0"
"#DNCinPHL","#Mahalo","1.0"
"#DemConvention","#Mahalo","1.0"
"#Enjoy","#Mahalo","1.0"
"#FlashbackFriday","#Mahalo","1.0"
"#ImWithHernandez","#Mahalo","1.0"
"#AIDSFreeGeneration","#Mahalo","1.0"
"#MAGA","#Mahalo","1.0"
"#KhizrKhan","#Mahalo","1.0"
"#DemsInPHL","#Mahalo","1.0"
"#HillaryKaine2016","#Mahalo","1.0"
"#60Minutes","#Mahalo","1.0"
"#FeelTheBern","#Mahalo","1.0"
"#GOPinCLE","#Mahalo","1.0"
"#campaignfinance","#Mahalo","1.0"
"#CitizensUnited","#Mahalo","1.0"
"#GOPConvention","#Mahalo","1.0"
"#fixdemocracyfirst","#Mahalo","1.0"
"#ImWithHer","#Mahalo","1.0"
"#LeadRight2016","#Mahalo","1.0"
"#FirstInPOTUS","#Mahalo","1.0"
"#ImWithYou","#Mahalo","1.0"
"#ICYMI","#Mahalo","1.0"
"#LoveTrumpsHate","#Mahalo","1.0"
"#CreatorsAskHRC","#Mahalo","1.0"
"#AmericaFirst","#Mahalo","1.0"
"#CrookedHillary","#Mahalo","1.0"
"#AlwaysTrump","#Mahalo","1.0"
"#Hannity","#Mahalo","1.0"
"#dtmag","#Mahalo","1.0"
"#INDPrimary","#Mahalo","1.0"
"#DemPlatform","#Mahalo","1.0"
"#Brexit","#Mahalo","1.0"
"#MadeInAmerica","#Mahalo","1.0"
"#BrexitVote","#Mahalo","1.0"
"#DemocraticSitIn","#Mahalo","1.0"
"#imwithyou","#Mahalo","1.0"
"#Clinton","#Mahalo","1.0"
"#gunviolence","#Mahalo","1.0"
"#AsLongAsItTakes","#Mahalo","1.0"
"#EauClaire","#Mahalo","1.0"
"#Indiana","#Mahalo","1.0"
"#EndGunViolence","#Mahalo","1.0"
"#InternationalNursesDay","#Mahalo","1.0"
"#holdthefloor","#Mahalo","1.0"
"#goodtrouble","#Mahalo","1.0"
"#GIBill","#Mahalo","1.0"
"#Imwithyou","#Mahalo","1.0"
"#DisarmHate","#Mahalo","1.0"
"#LaudatoSi","#Mahalo","1.0"
"#JohnRyder","#Mahalo","1.0"
"#Charleston9","#Mahalo","1.0"
"#GOPDebate","#Mahalo","1.0"
"#Enough","#Mahalo","1.0"
"#Filibuster","#Mahalo","1.0"
"#ArmyBDay","#Mahalo","1.0"
"#AZ","#Mahalo","1.0"
"#jenniferrubin","#Mahalo","1.0"
"#HistoryMade","#Mahalo","1.0"
"#MadeForHistory","#Mahalo","1.0"
"#KentuckyDerby","#Mahalo","1.0"
"#CTPrimary","#Mahalo","1.0"
"#DEPrimary","#Mahalo","1.0"
"#DDay","#Mahalo","1.0"
"#Decision2016","#Mahalo","1.0"
"#Elkhart","#Mahalo","1.0"
"#CAPrimary","#Mahalo","1.0"
"#CincoDeMayo","#Mahalo","1.0"
"#GunViolence","#Mahalo","1.0"
"#CA4Trump","#Mahalo","1.0"
"#Caribbean","#Mahalo","1.0"
"#EstoyConElla","#Mahalo","1.0"
"#GOP","#Mahalo","1.0"
"#HaileyPuckett","#Mahalo","1.0"
"#iVoted","#Mahalo","1.0"
"#ArizonaPrimary","#Mahalo","1.0"
"#ArmedForcesDay","#Mahalo","1.0"
"#INPrimary","#Mahalo","1.0"
"#APAHM","#Mahalo","1.0"
"#ChangeAgents","#Mahalo","1.0"
"#FNS","#Mahalo","1.0"
"#AmericaFIRST","#Mahalo","1.0"
"#EastVillage","#Mahalo","1.0"
"#EarthDay","#Mahalo","1.0"
"#ActOnClimate","#Mahalo","1.0"
"#DonaldTrump","#Mahalo","1.0"
"#HillaryOnCNN","#Mahalo","1.0"
"#HillaryClinton","#Mahalo","1.0"
"#HillaryOnGMA","#Mahalo","1.0"
"#HoustonFlood","#Mahalo","1.0"
"#FightForFamilies","#Mahalo","1.0"
"#Derp","#Mahalo","1.0"
"#HRC4PA","#Mahalo","1.0"
"#LyingTed","#Mahalo","1.0"
"#AmericanSamoa","#Mahalo","1.0"
"#Brussels","#Mahalo","1.0"
"#Arizona","#Mahalo","1.0"
"#AIPAC2016","#Mahalo","1.0"
"#AZPrimary","#Mahalo","1.0"
"#CNN","#Mahalo","1.0"
"#EndCommonCore","#Mahalo","1.0"
"#GO","#Mahalo","1.0"
"#Donald","#Mahalo","1.0"
"#LightweightSenatorMarcoRubio","#Mahalo","1.0"
"#LSSC","#Mahalo","1.0"
"#LittleMarco","#Mahalo","1.0"
"#KansasCaucus","#Mahalo","1.0"
"#GPLFers","#Mahalo","1.0"
"#KenLangone","#Mahalo","1.0"
"#Fox","#Mahalo","1.0"
"#ECONOMY","#Mahalo","1.0"
"#FAIL","#Mahalo","1.0"
"#CBNNews","#Mahalo","1.0"
"#2016","#Mahalo","1.0"
"#Greta","#Mahalo","1.0"
"#CruzFraud","#Mahalo","1.0"
"#LoneStarState","#Mahalo","1.0"
"#HarveyPitt","#Mahalo","1.0"
"#IowaCaucus","#Mahalo","1.0"
"#IAPolitics","#Mahalo","1.0"
"#CaucusForTrump","#Mahalo","1.0"
"#BikersForTrump","#Mahalo","1.0"
"#IACaucus","#Mahalo","1.0"
"#FITN","#Mahalo","1.0"
"#fairandbalancedmyass","#Mahalo","1.0"
"#GoldenGlobe","#Mahalo","1.0"
"#Laurence","#Mahalo","1.0"
"#FoxNews","#Mahalo","1.0"
"#Iowa","#Mahalo","1.0"
"#Bush","#Mahalo","1.0"
"#Colbert","#Mahalo","1.0"
"#DavidCameron","#Mahalo","1.0"
"#GOPdebate","#Mahalo","1.0"
"#Ford","#Mahalo","1.0"
"#Carrier","#Mahalo","1.0"
"#Jobs","#Mahalo","1.0"
"#Jonas","#Mahalo","1.0"
"#CommonCore","#Mahalo","1.0"
"#AmericaGreatAgain","#Mahalo","1.0"
"#Excellent","#Mahalo","1.0"
"#CommonLaw","#Mahalo","1.0"
"#Cruz","#Mahalo","1.0"
"#laurencetribe","#Mahalo","1.0"
"#LaurenceTribe","#Mahalo","1.0"
"#FallonTonight","#Mediafraud","1.0"
"#HispanicHeritageMonth","#Mediafraud","1.0"
"#iRegistered","#Mediafraud","1.0"
"#brexit","#Mediafraud","1.0"
"#ClintonKaine","#Mediafraud","1.0"
"#LibrarianOfCongress","#Mediafraud","1.0"
"#BuildTheWall","#Mediafraud","1.0"
"#election2016","#Mediafraud","1.0"
"#Diwali","#Mediafraud","1.0"
"#BlackWomensEqualPay","#Mediafraud","1.0"
"#LAflood","#Mediafraud","1.0"
"#Benghazi","#Mediafraud","1.0"
"#1","#Mediafraud","1.0"
"#CommanderInChiefForum","#Mediafraud","1.0"
"#ISIS","#Mediafraud","1.0"
"#DemsinPhilly","#Mediafraud","1.0"
"#LESM","#Mediafraud","1.0"
"#JuntosSePuede","#Mediafraud","1.0"
"#CoastGuardDay","#Mediafraud","1.0"
"#Debate","#Mediafraud","1.0"
"#media","#Mediafraud","1.0"
"#Frozen","#Mediafraud","1.0"
"#DNC","#Mediafraud","1.0"
"#LawandOrder","#Mediafraud","1.0"
"#LaborDay","#Mediafraud","1.0"
"#IranDeal","#Mediafraud","1.0"
"#DACA","#Mediafraud","1.0"
"#extremevetting","#Mediafraud","1.0"
"#ALConvention2016","#Mediafraud","1.0"
"#debatenight","#Mediafraud","1.0"
"#debate","#Mediafraud","1.0"
"#enough","#Mediafraud","1.0"
"#DemsInPhilly","#Mediafraud","1.0"
"#MakeAmericaSafeAgain","#Mediafraud","1.0"
"#ElectionDay","#Mediafraud","1.0"
"#DebateNight","#Mediafraud","1.0"
"#Debates2016","#Mediafraud","1.0"
"#JuanGabriel","#Mediafraud","1.0"
"#DivoDeJuarez","#Mediafraud","1.0"
"#DeclareYourAmbition","#Mediafraud","1.0"
"#DefendtheSecond","#Mediafraud","1.0"
"#GoodTrouble","#Mediafraud","1.0"
"#ADA","#Mediafraud","1.0"
"#imwithher","#Mediafraud","1.0"
"#CripTheVote","#Mediafraud","1.0"
"#LGBT","#Mediafraud","1.0"
"#2A","#Mediafraud","1.0"
"#DemsinPHL","#Mediafraud","1.0"
"#BlackMenForBernie","#Mediafraud","1.0"
"#JimmyFallon","#Mediafraud","1.0"
"#Hillary2016","#Mediafraud","1.0"
"#BlacksForTrump","#Mediafraud","1.0"
"#DNCinPHL","#Mediafraud","1.0"
"#DemConvention","#Mediafraud","1.0"
"#Enjoy","#Mediafraud","1.0"
"#FlashbackFriday","#Mediafraud","1.0"
"#ImWithHernandez","#Mediafraud","1.0"
"#AIDSFreeGeneration","#Mediafraud","1.0"
"#MAGA","#Mediafraud","1.0"
"#KhizrKhan","#Mediafraud","1.0"
"#DemsInPHL","#Mediafraud","1.0"
"#HillaryKaine2016","#Mediafraud","1.0"
"#60Minutes","#Mediafraud","1.0"
"#FeelTheBern","#Mediafraud","1.0"
"#GOPinCLE","#Mediafraud","1.0"
"#makersandtakers","#Mediafraud","1.0"
"#campaignfinance","#Mediafraud","1.0"
"#CitizensUnited","#Mediafraud","1.0"
"#GOPConvention","#Mediafraud","1.0"
"#fixdemocracyfirst","#Mediafraud","1.0"
"#ImWithHer","#Mediafraud","1.0"
"#LeadRight2016","#Mediafraud","1.0"
"#FirstInPOTUS","#Mediafraud","1.0"
"#ImWithYou","#Mediafraud","1.0"
"#ICYMI","#Mediafraud","1.0"
"#LoveTrumpsHate","#Mediafraud","1.0"
"#CreatorsAskHRC","#Mediafraud","1.0"
"#AmericaFirst","#Mediafraud","1.0"
"#CrookedHillary","#Mediafraud","1.0"
"#AlwaysTrump","#Mediafraud","1.0"
"#Hannity","#Mediafraud","1.0"
"#dtmag","#Mediafraud","1.0"
"#INDPrimary","#Mediafraud","1.0"
"#DemPlatform","#Mediafraud","1.0"
"#Brexit","#Mediafraud","1.0"
"#MadeInAmerica","#Mediafraud","1.0"
"#BrexitVote","#Mediafraud","1.0"
"#DemocraticSitIn","#Mediafraud","1.0"
"#imwithyou","#Mediafraud","1.0"
"#Clinton","#Mediafraud","1.0"
"#gunviolence","#Mediafraud","1.0"
"#AsLongAsItTakes","#Mediafraud","1.0"
"#EauClaire","#Mediafraud","1.0"
"#Indiana","#Mediafraud","1.0"
"#EndGunViolence","#Mediafraud","1.0"
"#InternationalNursesDay","#Mediafraud","1.0"
"#holdthefloor","#Mediafraud","1.0"
"#goodtrouble","#Mediafraud","1.0"
"#GIBill","#Mediafraud","1.0"
"#Imwithyou","#Mediafraud","1.0"
"#DisarmHate","#Mediafraud","1.0"
"#LaudatoSi","#Mediafraud","1.0"
"#JohnRyder","#Mediafraud","1.0"
"#Charleston9","#Mediafraud","1.0"
"#GOPDebate","#Mediafraud","1.0"
"#Enough","#Mediafraud","1.0"
"#Filibuster","#Mediafraud","1.0"
"#ArmyBDay","#Mediafraud","1.0"
"#AZ","#Mediafraud","1.0"
"#MattSchlapp","#Mediafraud","1.0"
"#jenniferrubin","#Mediafraud","1.0"
"#HistoryMade","#Mediafraud","1.0"
"#MadeForHistory","#Mediafraud","1.0"
"#KentuckyDerby","#Mediafraud","1.0"
"#CTPrimary","#Mediafraud","1.0"
"#DEPrimary","#Mediafraud","1.0"
"#DDay","#Mediafraud","1.0"
"#Decision2016","#Mediafraud","1.0"
"#Elkhart","#Mediafraud","1.0"
"#MDPrimary","#Mediafraud","1.0"
"#CAPrimary","#Mediafraud","1.0"
"#CincoDeMayo","#Mediafraud","1.0"
"#GunViolence","#Mediafraud","1.0"
"#CA4Trump","#Mediafraud","1.0"
"#Caribbean","#Mediafraud","1.0"
"#EstoyConElla","#Mediafraud","1.0"
"#MDW","#Mediafraud","1.0"
"#GOP","#Mediafraud","1.0"
"#HaileyPuckett","#Mediafraud","1.0"
"#iVoted","#Mediafraud","1.0"
"#ArizonaPrimary","#Mediafraud","1.0"
"#ArmedForcesDay","#Mediafraud","1.0"
"#INPrimary","#Mediafraud","1.0"
"#APAHM","#Mediafraud","1.0"
"#ChangeAgents","#Mediafraud","1.0"
"#FNS","#Mediafraud","1.0"
"#MayDay","#Mediafraud","1.0"
"#AmericaFIRST","#Mediafraud","1.0"
"#EastVillage","#Mediafraud","1.0"
"#EarthDay","#Mediafraud","1.0"
"#ActOnClimate","#Mediafraud","1.0"
"#DonaldTrump","#Mediafraud","1.0"
"#HillaryOnCNN","#Mediafraud","1.0"
"#HillaryClinton","#Mediafraud","1.0"
"#HillaryOnGMA","#Mediafraud","1.0"
"#HoustonFlood","#Mediafraud","1.0"
"#FightForFamilies","#Mediafraud","1.0"
"#Derp","#Mediafraud","1.0"
"#HRC4PA","#Mediafraud","1.0"
"#LyingTed","#Mediafraud","1.0"
"#AmericanSamoa","#Mediafraud","1.0"
"#Brussels","#Mediafraud","1.0"
"#Arizona","#Mediafraud","1.0"
"#AIPAC2016","#Mediafraud","1.0"
"#AZPrimary","#Mediafraud","1.0"
"#CNN","#Mediafraud","1.0"
"#EndCommonCore","#Mediafraud","1.0"
"#GO","#Mediafraud","1.0"
"#MAKEAMERICAGREATAGAIN","#Mediafraud","1.0"
"#Donald","#Mediafraud","1.0"
"#LightweightSenatorMarcoRubio","#Mediafraud","1.0"
"#LSSC","#Mediafraud","1.0"
"#Mahalo","#Mediafraud","1.0"
"#LittleMarco","#Mediafraud","1.0"
"#KansasCaucus","#Mediafraud","1.0"
"#GPLFers","#Mediafraud","1.0"
"#KenLangone","#Mediafraud","1.0"
"#Fox","#Mediafraud","1.0"
"#ECONOMY","#Mediafraud","1.0"
"#FAIL","#Mediafraud","1.0"
"#CBNNews","#Mediafraud","1.0"
"#2016","#Mediafraud","1.0"
"#Greta","#Mediafraud","1.0"
"#CruzFraud","#Mediafraud","1.0"
"#LoneStarState","#Mediafraud","1.0"
"#HarveyPitt","#Mediafraud","1.0"
"#IowaCaucus","#Mediafraud","1.0"
"#MakeYoutubeGreatAgain","#Mediafraud","1.0"
"#IAPolitics","#Mediafraud","1.0"
"#CaucusForTrump","#Mediafraud","1.0"
"#BikersForTrump","#Mediafraud","1.0"
"#IACaucus","#Mediafraud","1.0"
"#FITN","#Mediafraud","1.0"
"#fairandbalancedmyass","#Mediafraud","1.0"
"#GoldenGlobe","#Mediafraud","1.0"
